CMP-0557;2025-12-10;Agrocampo;Aragón;Salud;Influencers;Conversión;NULL;7094314,00;2771960;179800;27990;Carlos Ruiz;Cancelada
CMP-0558;2024-04-16;Panadería Trigo Dorado;Extremadura;Salud;Marketing de Contenidos;Conversión;217631,00;577575,00;NULL;29860;4980;Paula Serrano;Finalizada
CMP-0559;2025-10-09;Joyería Alba;Galicia;Agricultura;Email Marketing;Lead Generation;867098,00;689732,00;2146730;78520;19310;DESCONOCIDO;Cancelada
CMP-0560;2023-05-30;AutoMotion;Asturias;Agricultura;Televisión;Fidelización;333467,00;147765,00;2266880;15400;770;Paula Serrano;Activa
CMP-0561;2025-07-10;TecnoWave;Extremadura;Turismo;Radio;Conversión;202906,00;845517,00;4985310;NULL;20840;Diego Romero;Activa
CMP-0562;2025-11-07;Dulcería Real;Castilla-La Mancha;Hostelería;Google Ads;Awareness;149076,00;466669,00;2382780;79710;9180;Elena Castro;Cancelada
CMP-0563;2024-03-07;Joyería Alba;Castilla-La Mancha;Inmobiliario;Marketing de Contenidos;Awareness;820544,00;1344075,00;940410;71950;1440;Carlos Ruiz;Finalizada
CMP-0564;2024-07-24;Joyería Alba;Galicia;Construcción;Prensa;Conversión;2349228,00;3264492,00;3183070;195790;45400;Paula Serrano;Activa
CMP-0565;2023-09-16;Panadería Trigo Dorado;Región de Murcia;Agricultura;Google Ads;Lead Generation;52379,00;2229033,00;2999550;110940;12950;Ana Fernández;Pausada
CMP-0566;2024-07-19;Nutrisana;Navarra;Finanzas;Google Ads;Awareness;1865808,00;2302884,00;394800;11650;1530;Carlos Ruiz;Pausada
CMP-0567;2023-01-17;Distribuciones Marín;Asturias;Deporte;SEO;Conversión;2106749,00;6481935,00;4606010;239310;56900;Álvaro Gil;Finalizada
CMP-0568;2024-03-03;Zapatería Confort;Cataluña;Moda;SEM;Fidelización;2145749,00;7397841,00;21760;810;100;Elena Castro;Pausada
CMP-0569;2025-01-01;Fintech Nova;Canarias;Moda;Radio;Awareness;2190097,00;6801343,00;2575170;166750;17360;Marta Sánchez;Activa
CMP-0570;2024-04-25;Rural Gourmet;Aragón;DESCONOCIDO;Influencers;Lead Generation;1938731,00;4520544,00;4224050;294840;45480;Sara Molina;Cancelada
CMP-0571;2023-12-08;Fintech Nova;Región de Murcia;Inmobiliario;Marketing de Contenidos;Awareness;862807,00;3225003,00;1622480;62580;3940;Miguel Álvarez;Pausada
CMP-0572;2024-02-11;Óptica Visión Plus;Asturias;Deporte;SEO;Awareness;1921768,00;5039175,00;3438720;29880;1800;Javier Torres;Finalizada
CMP-0573;2025-09-20;TecnoWave;Canarias;Turismo;Redes Sociales;Branding;2116795,00;7348478,00;2765660;35090;3700;Sara Molina;Pausada
CMP-0574;2023-01-31;Nutrisana;Comunidad Valenciana;Hostelería;Televisión;Awareness;209787,00;507462,00;3693300;229640;25180;Miguel Álvarez;Terminada
CMP-0575;2025-12-28;Quimera Cosmética;Asturias;Retail;Radio;Lead Generation;742272,00;NULL;2135340;100520;12660;Miguel Álvarez;Activa
CMP-0576;2023-06-21;Urbana Inmobiliaria;País Vasco;Salud;Radio;Fidelización;937158,00;2497754,00;3375220;95500;4250;Elena Castro;Terminada
CMP-0577;2025-04-12;Hotel Costa Azul;Galicia;Hostelería;Prensa;Lead Generation;1041409,00;3551358,00;4379250;71360;6210;Cristina Ortega;Cancelada
CMP-0578;2023-06-08;Yogures La Pradera;Comunidad de Madrid;Alimentación;Email Marketing;Conversión;1395922,00;4755455,00;3848390;42740;1500;Laura Gómez;Cancelada
CMP-0579;2024-08-25;Rural Gourmet;Castilla-La Mancha;Construcción;Influencers;Fidelización;1877504,00;487730,00;NULL;11950;450;Ana Fernández;Pausada
CMP-0580;2023-10-05;Zapatería Confort;La Rioja;Retail;Influencers;Lead Generation;1519204,00;3468133,00;1109240;83430;19390;Laura Gómez;Activa
CMP-0581;2024-04-07;Muebles Castillo;Comunidad de Madrid;Turismo;SEM;Lead Generation;254892,00;74553,00;3121650;52230;4910;Diego Romero;Finalizada
CMP-0582;2025-12-05;AutoMotion;Aragón;Inmobiliario;Marketing de Contenidos;Fidelización;1832032,00;2703968,00;1383550;65400;2640;Pablo Navarro;Finalizada
CMP-0583;2024-10-24;Nutrisana;Cataluña;Tecnología;Prensa;Lead Generation;2325277,00;6703028,00;756470;13130;2880;Ana Fernández;Cancelada
CMP-0584;2025-12-22;Quimera Cosmética;Galicia;Tecnología;SEM;Conversión;1939321,00;6334263,00;1866170;52960;7160;Pablo Navarro;Activa
CMP-0586;2024-06-03;Zapatería Confort;Comunidad de Madrid;Retail;SEM;Lead Generation;503324,00;1390177,00;1727030;20820;2050;Miguel Álvarez;Activa
CMP-0587;2023-08-01;Wellness Center;Comunidad de Madrid;Educación;Email Marketing;Conversión;2493134,00;7368229,00;2575580;46440;8820;Sara Molina;Cancelada
CMP-0588;2023-02-04;Ferretería Ibérica;Aragón;Agricultura;Email Marketing;Fidelización;799307,00;3119807,00;1459780;114960;6500;Cristina Ortega;Activa
CMP-0589;2025-11-01;Byte Studio;Comunidad de Madrid;Automoción;Google Ads;Fidelización;1827814,00;1192957,00;2329680;19420;3030;Marta Sánchez;Activa
CMP-0590;2024-09-22;Solaris Energía;Galicia;Educación;Email Marketing;Awareness;559464,00;104789,00;431110;30510;7210;Marta Sánchez;Cancelada
CMP-0591;2025-06-19;Fintech Nova;País Vasco;Retail;Marketing de Contenidos;Lead Generation;2091483,00;3023777,00;1049510;19180;1540;DESCONOCIDO;Pausada
CMP-0592;2023-07-05;EcoHogar;Galicia;Turismo;SEO;Lead Generation;868609,00;3793789,00;2897030;194790;39080;Elena Castro;Finalizada
CMP-0593;2025-01-04;Panadería Trigo Dorado;País Vasco;Moda;Radio;Awareness;1418148,00;4346454,00;4730270;35660;6350;Marta Sánchez;Cancelada
CMP-0594;2025-06-09;Agrocampo;La Rioja;Finanzas;Televisión;Fidelización;481679,00;188505,00;4247650;217670;33180;Sara Molina;Finalizada
CMP-0595;2023-10-13;Electro Ríos;Aragón;Hostelería;Redes Sociales;Awareness;NULL;1028261,00;1045510;79830;11680;Javier Torres;Activa
CMP-0596;2025-06-13;Distribuciones Marín;Castilla y León;DESCONOCIDO;Prensa;Awareness;2209728,00;3459077,00;426390;8030;1730;Carlos Ruiz;Finalizada
CMP-0597;2024-10-13;Quimera Cosmética;Comunidad Valenciana;Agricultura;SEM;Lead Generation;2081741,00;679926,00;4005610;295490;30440;Javier Torres;Activa
CMP-0598;2025-03-26;Constructora Levante;Castilla y León;Tecnología;Radio;Conversión;1924253,00;3560555,00;1786790;76130;790;Carlos Ruiz;Cancelada
CMP-0599;2025-05-13;Byte Studio;Asturias;Finanzas;Prensa;Branding;726711,00;1398646,00;4310840;176950;12850;Cristina Ortega;Activa
CMP-0600;2025-04-02;Colchones Descanso;Comunidad Valenciana;DESCONOCIDO;Televisión;Branding;1277287,00;4064908,00;65750;2720;650;Javier Torres;Pausada
CMP-0601;2023-06-13;Bahía Sports;Aragón;Agricultura;Marketing de Contenidos;Awareness;1968027,00;8696878,00;2792700;173060;37870;Miguel Álvarez;Cancelada
CMP-0602;2025-01-26;Joyería Alba;Aragón;Finanzas;SEM;Branding;118814,00;468741,00;2418030;78660;17570;Laura Gómez;Activa
CMP-0603;2023-07-13;Óptica Visión Plus;Comunidad Valenciana;DESCONOCIDO;SEM;Awareness;1835123,00;4645298,00;2082300;49240;1480;David López;Cancelada
CMP-0604;2023-07-27;TecnoWave;Andalucía;Automoción;SEM;Lead Generation;20981,00;391451,00;774390;39260;7210;Miguel Álvarez;Activa
CMP-0605;2025-11-18;TransLogic;Castilla y León;Educación;Redes Sociales;Conversión;2413597,00;8769342,00;2998130;73670;6090;Miguel Álvarez;Activa
CMP-0606;2023-09-23;Constructora Levante;Cantabria;Inmobiliario;Influencers;Branding;1701956,00;2459758,00;2139810;43940;8680;Diego Romero;Cancelada
CMP-0607;2023-01-26;Dulcería Real;Aragón;Automoción;Radio;Conversión;1063497,00;2977759,00;2843790;97190;NULL;David López;Cancelada
CMP-0608;2024-12-08;Hotel Costa Azul;Navarra;Automoción;SEM;Awareness;1019287,00;313424,00;3000320;232760;37590;Pablo Navarro;Finalizada
CMP-0609;2025-10-02;Colchones Descanso;Comunidad Valenciana;Alimentación;Televisión;Fidelización;1090196,00;4886769,00;127720;7830;610;Sara Molina;Finalizada
CMP-0610;2024-10-12;Lácteos del Sur;Asturias;Salud;Televisión;Awareness;1930839,00;5690487,00;3487500;248850;59830;Paula Serrano;Activa
CMP-0611;2025-05-06;Muebles Castillo;Galicia;Finanzas;Redes Sociales;Conversión;1912079,00;NULL;3587730;262060;26730;Carlos Ruiz;Activa
CMP-0614;2024-06-16;Sabores del Mediterráneo;DESCONOCIDO;Inmobiliario;Prensa;Branding;2170316,00;9725718,00;4525240;153390;NULL;Álvaro Gil;Pausada
CMP-0615;2023-08-01;Restaurante El Fogón;Castilla-La Mancha;Hostelería;Marketing de Contenidos;Branding;1797229,00;4400606,00;NULL;129620;25790;Marta Sánchez;Finalizada
CMP-0616;2024-08-27;Modaline;Aragón;Hostelería;Radio;Awareness;115644,00;3790982,00;3950280;92250;6670;Lucía Herrera;Activa
CMP-0617;2024-09-16;Colchones Descanso;Región de Murcia;Finanzas;SEM;Conversión;919556,00;1400591,00;4958430;290990;42550;Marta Sánchez;Pausada
CMP-0618;2025-01-15;Fintech Nova;Navarra;Moda;Radio;Fidelización;89452,00;106357,00;1593360;25690;330;Diego Romero;Pausada
CMP-0619;2025-09-18;Quimera Cosmética;Andalucía;Automoción;SEO;Awareness;2166214,00;5064678,00;891680;62690;7870;Diego Romero;Terminada
CMP-0621;2024-05-16;Ferretería Ibérica;Cantabria;Tecnología;Redes Sociales;Awareness;1127649,00;2815046,00;1287890;31170;NULL;David López;Finalizada
CMP-0622;2023-04-15;Ferretería Ibérica;Andalucía;Salud;Radio;Branding;535175,00;708866,00;3998390;194300;23590;David López;Activa
CMP-0623;2025-07-23;Bahía Sports;Extremadura;Inmobiliario;SEM;Lead Generation;1805554,00;3898364,00;3374210;66160;13450;Pablo Navarro;Pausada
CMP-0624;2025-06-20;Hotel Costa Azul;País Vasco;DESCONOCIDO;Redes Sociales;Lead Generation;2170807,00;2921673,00;1448300;80870;10570;DESCONOCIDO;Cancelada
CMP-0625;2024-04-19;Muebles Castillo;Navarra;DESCONOCIDO;Influencers;Fidelización;160195,00;4104321,00;962640;18790;670;DESCONOCIDO;Finalizada
CMP-0626;2025-08-28;Clínica Dental Sonrisa;Extremadura;Hostelería;SEM;Conversión;2133846,00;6108172,00;828820;24380;3260;Álvaro Gil;Pausada
CMP-0627;2025-03-16;Muebles Castillo;Comunidad de Madrid;Moda;Redes Sociales;Awareness;182224,00;6893117,00;1658320;64220;7190;Pablo Navarro;Finalizada
CMP-0628;2024-02-13;Joyería Alba;Navarra;Belleza;SEM;Branding;2084728,00;832748,00;2246320;144480;12730;DESCONOCIDO;Activa
CMP-0629;2025-02-07;Quimera Cosmética;Cataluña;Finanzas;Influencers;Awareness;1725746,00;NULL;2558490;60730;14990;Ana Fernández;Activa
CMP-0630;2023-06-30;Sabores del Mediterráneo;Aragón;Inmobiliario;Prensa;Awareness;2064291,00;8196459,00;3097290;84900;4920;Miguel Álvarez;Activa
CMP-0631;2024-01-13;Lácteos del Sur;Castilla y León;Belleza;Influencers;Awareness;2393856,00;4350030,00;4056180;155910;34650;Ana Fernández;Activa
CMP-0632;2025-11-15;Sabores del Mediterráneo;Extremadura;Retail;Prensa;Awareness;1079781,00;3979503,00;4189320;36030;4920;Diego Romero;Activa
CMP-0633;2025-08-17;Bebidas Norte;Galicia;Hostelería;Google Ads;Lead Generation;1955859,00;4954978,00;4191910;NULL;39090;Paula Serrano;Pausada
CMP-0634;2025-06-04;Modaline;Canarias;Retail;Marketing de Contenidos;Lead Generation;470551,00;NULL;2385510;106340;18730;DESCONOCIDO;Pausada
CMP-0635;2023-11-09;Agrocampo;Cataluña;Hostelería;Email Marketing;Fidelización;1155228,00;NULL;4041630;269230;62480;David López;Finalizada
CMP-0637;2025-09-28;Yogures La Pradera;Islas Baleares;Automoción;Televisión;Fidelización;2284942,00;7638509,00;643070;11070;660;Laura Gómez;Cancelada
CMP-0638;2024-09-07;AutoMotion;Asturias;Agricultura;Radio;Branding;899609,00;3843196,00;4390850;43460;10300;Javier Torres;Finalizada
CMP-0639;2024-03-05;Rural Gourmet;País Vasco;Agricultura;Prensa;Conversión;NULL;1161099,00;2468170;153450;3780;Marta Sánchez;Finalizada
CMP-0640;2023-02-22;Kapital Seguros;La Rioja;Retail;Email Marketing;Lead Generation;1021063,00;1906706,00;4416490;109920;NULL;DESCONOCIDO;Activa
CMP-0641;2025-06-20;Nutrisana;Comunidad de Madrid;Agricultura;SEM;Conversión;106131,00;61404,00;2498980;99540;10910;Diego Romero;Cancelada
CMP-0642;2023-06-18;Colchones Descanso;Asturias;DESCONOCIDO;Marketing de Contenidos;Branding;506792,00;618847,00;685560;44840;1980;Javier Torres;Pausada
CMP-0643;2023-03-12;Rural Gourmet;Cataluña;DESCONOCIDO;SEO;Conversión;833301,00;NULL;766370;37130;8690;Álvaro Gil;Pausada
CMP-0644;2025-04-10;Solaris Energía;DESCONOCIDO;Belleza;Marketing de Contenidos;Awareness;1438775,00;3355437,00;1808030;34490;7540;Ana Fernández;Pausada
CMP-0645;2025-07-23;Muebles Castillo;Aragón;Hostelería;Prensa;Awareness;2491781,00;2697456,00;1792730;117460;14910;Cristina Ortega;Activa
CMP-0646;2025-06-12;Bahía Sports;Andalucía;Deporte;Prensa;Conversión;318289,00;1048228,00;667170;47030;3930;Elena Castro;Finalizada
CMP-0647;2025-12-22;Distribuciones Marín;Islas Baleares;Tecnología;Influencers;Conversión;1838863,00;328519,00;3155630;200360;29070;Cristina Ortega;Finalizada
CMP-0648;2024-08-30;Farmacia Central;Navarra;Moda;Radio;Lead Generation;1071559,00;1231461,00;261440;20110;4780;DESCONOCIDO;Pausada
CMP-0649;2023-10-22;EcoHogar;País Vasco;Hostelería;SEO;Lead Generation;2309169,00;6639075,00;355300;3350;360;Sara Molina;Pausada
CMP-0650;2023-11-07;Modaline;Comunidad Valenciana;DESCONOCIDO;Influencers;Branding;581237,00;2491188,00;741310;53330;2110;Lucía Herrera;Cancelada
CMP-0651;2024-11-30;Kapital Seguros;Asturias;Deporte;SEM;Branding;2059156,00;5298805,00;3203340;125170;3360;Miguel Álvarez;Pausada
CMP-0652;2025-01-12;Fintech Nova;La Rioja;DESCONOCIDO;Televisión;Branding;1316641,00;884791,00;3841520;193030;29680;Ana Fernández;Pausada
CMP-0653;2025-09-21;Sabores del Mediterráneo;La Rioja;Salud;Marketing de Contenidos;Lead Generation;1674107,00;2268827,00;1874930;21050;720;Lucía Herrera;Cancelada
CMP-0654;2023-07-21;Electro Ríos;Región de Murcia;Salud;Influencers;Fidelización;1307038,00;5471288,00;2010850;16400;580;Sara Molina;Cancelada
CMP-0656;2024-06-22;Óptica Visión Plus;País Vasco;Salud;Prensa;Fidelización;2434477,00;3273263,00;2343360;149450;13130;Lucía Herrera;Activa
CMP-0657;2023-07-05;Agrocampo;La Rioja;Automoción;Influencers;Lead Generation;1854851,00;7071044,00;1198120;34430;2870;DESCONOCIDO;Pausada
CMP-0658;2023-06-05;Yogures La Pradera;Andalucía;Educación;Marketing de Contenidos;Lead Generation;1756566,00;4661993,00;3972650;186690;9830;Javier Torres;Cancelada
CMP-0659;2023-06-18;AutoMotion;Castilla-La Mancha;Retail;Radio;Conversión;2115624,00;7177013,00;4600190;329180;26510;David López;Finalizada
CMP-0660;2024-01-29;Grupo Peralta;Extremadura;Finanzas;Marketing de Contenidos;Lead Generation;2412184,00;9411453,00;2538740;172240;18850;Javier Torres;Pausada
CMP-0661;2023-10-03;Panadería Trigo Dorado;Castilla y León;Hostelería;Prensa;Fidelización;2252131,00;9537939,00;1683530;76640;2180;Carlos Ruiz;Pausada
CMP-0662;2025-06-15;Bebidas Norte;Extremadura;Alimentación;Email Marketing;Branding;2056272,00;255111,00;1416030;68060;1540;Javier Torres;Activa
CMP-0663;2025-10-02;Modaline;Comunidad Valenciana;Salud;Radio;Awareness;2387741,00;3485098,00;1326260;100860;18620;Javier Torres;Cancelada
CMP-0664;2023-04-19;Byte Studio;Islas Baleares;Hostelería;Google Ads;Fidelización;1920425,00;8482037,00;3081900;88090;1020;Diego Romero;Terminada
CMP-0665;2025-03-04;Bahía Sports;La Rioja;Tecnología;Influencers;Conversión;842839,00;586176,00;2120790;101900;24220;Miguel Álvarez;Activa
CMP-0666;2023-07-12;Distribuciones Marín;Comunidad de Madrid;Retail;Prensa;Branding;582068,00;2584191,00;3323780;36950;4370;Elena Castro;Pausada
CMP-0668;2023-09-04;Constructora Levante;Canarias;Alimentación;Influencers;Conversión;1278175,00;4755218,00;2338630;17010;320;DESCONOCIDO;Pausada
CMP-0669;2023-05-15;Viñedos del Valle;Islas Baleares;DESCONOCIDO;Televisión;Lead Generation;2322944,00;6043180,00;NULL;130390;30840;Miguel Álvarez;Activa
CMP-0670;2024-02-16;Lácteos del Sur;Comunidad Valenciana;Turismo;Televisión;Branding;228143,00;6079067,00;3686580;165500;17310;Diego Romero;Pausada
CMP-0671;2023-12-22;Ferretería Ibérica;Cataluña;Construcción;Redes Sociales;Lead Generation;NULL;630764,00;4968850;58080;13010;Laura Gómez;Cancelada
CMP-0673;2024-11-08;EcoHogar;Castilla y León;Automoción;Televisión;Fidelización;2252795,00;1776532,00;1527750;8180;550;Cristina Ortega;Pausada
CMP-0674;2025-05-01;EcoHogar;Castilla-La Mancha;Deporte;SEO;Lead Generation;2351877,00;7159143,00;4795600;122020;21430;Miguel Álvarez;Cancelada
CMP-0675;2025-09-27;Rural Gourmet;País Vasco;Educación;SEM;Lead Generation;1664148,00;2057708,00;3347840;45450;2180;Álvaro Gil;Activa
CMP-0677;2023-12-26;Lácteos del Sur;Galicia;Agricultura;Redes Sociales;Awareness;12852,00;46227,00;805640;NULL;5860;Cristina Ortega;Cancelada
CMP-0678;2023-11-26;Verde Natural;Aragón;Retail;Google Ads;Lead Generation;2180917,00;1289812,00;1293570;64830;5120;Miguel Álvarez;Pausada
CMP-0679;2023-04-30;TecnoWave;Región de Murcia;Hostelería;Redes Sociales;Branding;375846,00;276596,00;1230060;6690;70;Ana Fernández;Finalizada
CMP-0681;2025-04-03;Byte Studio;Islas Baleares;Moda;Televisión;Lead Generation;125536,00;25403,00;4617710;210620;13580;Javier Torres;Finalizada
CMP-0682;2025-08-06;Colchones Descanso;Extremadura;Automoción;SEM;Conversión;NULL;1994944,00;3461760;220890;21470;Elena Castro;Cancelada
CMP-0683;2025-11-25;Ferretería Ibérica;Cantabria;Retail;SEO;Lead Generation;514536,00;884111,00;4670760;78250;7990;Miguel Álvarez;Cancelada
CMP-0684;2023-09-25;Colchones Descanso;La Rioja;Automoción;Marketing de Contenidos;Fidelización;NULL;221525,00;2161340;62100;4280;Carlos Ruiz;Activa
CMP-0685;2023-11-05;Ferretería Ibérica;Andalucía;Automoción;Marketing de Contenidos;Awareness;842141,00;NULL;4889070;355110;20850;Pablo Navarro;Pausada
CMP-0686;2025-12-26;AutoMotion;Castilla y León;Alimentación;Email Marketing;Lead Generation;2009793,00;1951935,00;4621670;75800;8310;Paula Serrano;Finalizada
CMP-0687;2025-07-05;Dulcería Real;Islas Baleares;Alimentación;Influencers;Branding;1726541,00;6449316,00;4885810;186000;27390;Marta Sánchez;Finalizada
CMP-0688;2025-10-10;Lácteos del Sur;Extremadura;Tecnología;Influencers;Awareness;745027,00;2704212,00;4128930;46360;7170;Elena Castro;Pausada
CMP-0689;2024-11-22;Clínica Dental Sonrisa;Cantabria;Finanzas;Google Ads;Conversión;148987,00;194127,00;NULL;39880;9930;Laura Gómez;Cancelada
CMP-0690;2025-02-07;Distribuciones Marín;Navarra;Deporte;Televisión;Conversión;2263246,00;4291275,00;193650;11060;820;Elena Castro;Activa
CMP-0691;2023-09-21;Nutrisana;Castilla y León;Alimentación;Email Marketing;Awareness;2017578,00;8344773,00;4521630;195150;7260;David López;Activa
CMP-0692;2025-08-01;Muebles Castillo;Aragón;Hostelería;Google Ads;Branding;2177996,00;6301672,00;824160;40140;9700;Carlos Ruiz;Activa
CMP-0693;2025-09-01;Fintech Nova;País Vasco;Belleza;SEM;Fidelización;541343,00;1792556,00;2033470;59030;8080;Laura Gómez;Pausada
CMP-0694;2023-06-05;Byte Studio;Aragón;Hostelería;SEO;Conversión;2197878,00;5971246,00;997710;57360;10240;Ana Fernández;Pausada
CMP-0695;2024-05-30;EcoHogar;País Vasco;DESCONOCIDO;Redes Sociales;Branding;1077778,00;4055429,00;3860840;NULL;1030;Lucía Herrera;Activa
CMP-0696;2025-01-03;Electro Ríos;La Rioja;Automoción;Radio;Awareness;1701925,00;981485,00;1380920;82210;7110;Miguel Álvarez;Activa
CMP-0697;2025-04-05;Sabores del Mediterráneo;Cantabria;Belleza;Email Marketing;Conversión;1173063,00;2626358,00;4846510;313660;74290;Laura Gómez;Cancelada
CMP-0698;2023-11-06;Byte Studio;País Vasco;Salud;Google Ads;Conversión;1010557,00;362376,00;4154080;275430;62600;Pablo Navarro;Pausada
CMP-0699;2023-11-24;Fintech Nova;Islas Baleares;Alimentación;Influencers;Lead Generation;491066,00;1398883,00;2621910;98220;23310;Elena Castro;Cancelada
CMP-0700;2025-05-28;Xtreme Bikes;Comunidad Valenciana;Educación;Influencers;Conversión;5216,00;NULL;836530;25420;2140;Carlos Ruiz;Finalizada
CMP-0701;2024-07-28;Fintech Nova;Aragón;Educación;SEO;Conversión;2277162,00;9315248,00;3328310;245230;59690;Diego Romero;Finalizada
CMP-0702;2025-02-25;Grupo Peralta;Andalucía;Construcción;Radio;Lead Generation;1231698,00;2799601,00;106690;3040;670;Miguel Álvarez;Finalizada
CMP-0703;2023-01-07;Innovatech Solutions;La Rioja;Construcción;Email Marketing;Awareness;1785531,00;3263748,00;4082690;38480;2660;Javier Torres;Finalizada
CMP-0704;2025-10-29;Electro Ríos;Asturias;Moda;Redes Sociales;Conversión;1520602,00;2344163,00;322520;19400;1100;Cristina Ortega;Cancelada
CMP-0705;2023-08-09;Byte Studio;Castilla-La Mancha;Salud;Marketing de Contenidos;Lead Generation;1127779,00;2147834,00;828010;41010;7870;Javier Torres;Pausada
CMP-0706;2025-06-08;Bebidas Norte;Asturias;DESCONOCIDO;Influencers;Fidelización;1203212,00;107731,00;4366050;257760;36600;DESCONOCIDO;Activa
CMP-0707;2024-04-26;Rural Gourmet;La Rioja;Moda;Prensa;Branding;1251758,00;5248852,00;738530;12080;NULL;Marta Sánchez;Finalizada
CMP-0708;2024-04-06;Hotel Costa Azul;Cataluña;Salud;SEO;Conversión;583942,00;313787,00;3588620;168040;3790;Javier Torres;Cancelada
CMP-0709;2023-05-20;Verde Natural;Cataluña;Salud;SEO;Fidelización;1285412,00;NULL;128270;7080;1250;Javier Torres;Cancelada
CMP-0710;2025-02-05;EcoHogar;País Vasco;Deporte;SEO;Fidelización;397595,00;131552,00;3295840;200440;15540;Carlos Ruiz;Cancelada
CMP-0711;2023-03-27;Electro Ríos;Región de Murcia;Deporte;SEO;Conversión;NULL;755459,00;4042100;143190;7780;Ana Fernández;Pausada
CMP-0712;2024-05-31;Panadería Trigo Dorado;Comunidad de Madrid;Deporte;Email Marketing;Awareness;1170174,00;3534963,00;1209860;57480;12770;Sara Molina;Cancelada
CMP-0713;2024-05-23;Electro Ríos;Región de Murcia;Deporte;Redes Sociales;Branding;1889569,00;7874665,00;2522500;118710;9310;Sara Molina;Activa
CMP-0714;2023-02-15;Distribuciones Marín;Cataluña;Agricultura;Google Ads;Lead Generation;2427932,00;8293221,00;1959650;20980;2310;Lucía Herrera;Activa
CMP-0715;2024-07-13;Wellness Center;La Rioja;Alimentación;Email Marketing;Conversión;452962,00;350078,00;3805080;86030;18810;Laura Gómez;Cancelada
CMP-0716;2024-07-29;Sabores del Mediterráneo;La Rioja;Salud;SEM;Branding;454057,00;161522,00;4710000;39100;980;Miguel Álvarez;Activa
CMP-0717;2023-04-07;TransLogic;Andalucía;Inmobiliario;Influencers;Lead Generation;1406182,00;4573434,00;4157170;92970;19860;Javier Torres;Finalizada
CMP-0718;2023-10-30;Sabores del Mediterráneo;DESCONOCIDO;Automoción;Televisión;Conversión;451428,00;897201,00;2455960;NULL;37550;Pablo Navarro;Finalizada
CMP-0719;2023-11-23;Muebles Castillo;Comunidad Valenciana;Hostelería;SEO;Lead Generation;1275755,00;4989208,00;3282120;52110;4790;Carlos Ruiz;Activa
CMP-0720;2024-11-16;Hotel Costa Azul;Aragón;Educación;Influencers;Fidelización;2337573,00;7226549,00;868510;52520;9140;David López;Activa
CMP-0721;2025-10-30;Viñedos del Valle;La Rioja;Tecnología;Google Ads;Awareness;NULL;1305558,00;3954560;75630;760;Álvaro Gil;Finalizada
CMP-0722;2025-07-15;Joyería Alba;Islas Baleares;Retail;Marketing de Contenidos;Awareness;320267,00;345888,00;4073830;228280;5950;Ana Fernández;Cancelada
CMP-0723;2024-06-07;Farmacia Central;Asturias;Hostelería;Prensa;Branding;1491474,00;4701563,00;170240;7230;680;Cristina Ortega;Activa
CMP-0724;2023-07-12;Nutrisana;Aragón;Salud;Marketing de Contenidos;Lead Generation;1197682,00;3094435,00;439970;10290;2150;Lucía Herrera;Cancelada
CMP-0725;2025-11-02;AutoMotion;DESCONOCIDO;Turismo;Marketing de Contenidos;Lead Generation;45529,00;38209,00;NULL;251950;4220;Miguel Álvarez;Cancelada
CMP-0726;2025-05-23;Constructora Levante;Comunidad Valenciana;Alimentación;SEO;Lead Generation;2257609,00;3459189,00;858250;6850;1050;Lucía Herrera;Finalizada
CMP-0727;2024-04-13;TecnoWave;Región de Murcia;Tecnología;Marketing de Contenidos;Fidelización;769646,00;NULL;4543050;255440;54390;Laura Gómez;Pausada
CMP-0728;2023-05-18;Agrocampo;Castilla y León;Agricultura;Email Marketing;Branding;283694,00;649479,00;1467250;55340;9870;Pablo Navarro;Pausada
CMP-0729;2023-03-23;Wellness Center;Comunidad Valenciana;Educación;Televisión;Fidelización;185711,00;671901,00;977600;47560;1790;Diego Romero;Finalizada
CMP-0730;2023-12-20;Wellness Center;Andalucía;Tecnología;Email Marketing;Fidelización;2007039,00;2192492,00;2494100;101930;6250;Carlos Ruiz;Cancelada
CMP-0731;2024-10-18;Panadería Trigo Dorado;Comunidad de Madrid;Agricultura;Influencers;Lead Generation;2345269,00;8859248,00;2135660;20230;2290;David López;Cancelada
CMP-0732;2023-03-05;Clínica Dental Sonrisa;DESCONOCIDO;Educación;Email Marketing;Branding;618525,00;1539685,00;2611410;164470;18720;Paula Serrano;Pausada
CMP-0733;2023-10-09;Kapital Seguros;Andalucía;Educación;Radio;Awareness;214134,00;4868615,00;2562410;87010;19060;Carlos Ruiz;Pausada
CMP-0734;2024-01-27;Joyería Alba;Canarias;Salud;Influencers;Fidelización;1494196,00;1878111,00;4864200;354770;80790;Cristina Ortega;Finalizada
CMP-0735;2025-08-05;Joyería Alba;País Vasco;Alimentación;SEM;Conversión;491116,00;1562296,00;3741180;171000;14880;Álvaro Gil;Cancelada
CMP-0736;2024-11-30;Panadería Trigo Dorado;Andalucía;Turismo;Google Ads;Fidelización;629172,00;146864,00;1424450;106740;12820;Paula Serrano;Pausada
CMP-0737;2025-09-29;Yogures La Pradera;La Rioja;Moda;Televisión;Conversión;1427285,00;1622249,00;272350;21410;3440;Laura Gómez;Activa
CMP-0738;2023-05-03;Innovatech Solutions;Aragón;Inmobiliario;SEM;Awareness;336007,00;236126,00;3900580;220390;13040;Diego Romero;Pausada
