id_campana,fecha,empresa,comunidad_autonoma,sector,canal_marketing,tipo_campana,gasto_campana,ingresos,impresiones,clics,conversiones,responsable,estado_campana
CMP-0583,2024-10-24,Nutrisana,Cataluña,Tecnología,Prensa,Lead Generation,2325277,6703028,756470,13130,2880,Ana Fernández,Cancelada
CMP-0584,2025-12-22,Quimera Cosmética,Galicia,Tecnología,SEM,Conversión,1939321,6334263,1866170,52960,7160,Pablo Navarro,Activa
CMP-0586,2024-06-03,Zapatería Confort,Comunidad de Madrid,Retail,SEM,Lead Generation,503324,1390177,1727030,20820,2050,Miguel Álvarez,Activa
CMP-0587,2023-08-01,Wellness Center,Comunidad de Madrid,Educación,Email Marketing,Conversión,2493134,7368229,2575580,46440,8820,Sara Molina,Cancelada
CMP-0588,2023-02-04,Ferretería Ibérica,Aragón,Agricultura,Email Marketing,Fidelización,799307,3119807,1459780,114960,6500,Cristina Ortega,Activa
CMP-0589,2025-11-01,Byte Studio,Comunidad de Madrid,Automoción,Google Ads,Fidelización,1827814,1192957,2329680,19420,3030,Marta Sánchez,Activa
CMP-0590,2024-09-22,Solaris Energía,Galicia,Educación,Email Marketing,Awareness,559464,104789,431110,30510,7210,Marta Sánchez,Cancelada
CMP-0591,2025-06-19,Fintech Nova,País Vasco,Retail,Marketing de Contenidos,Lead Generation,2091483,3023777,1049510,19180,1540,DESCONOCIDO,Pausada
CMP-0592,2023-07-05,EcoHogar,Galicia,Turismo,SEO,Lead Generation,868609,3793789,2897030,194790,39080,Elena Castro,Finalizada
CMP-0593,2025-01-04,Panadería Trigo Dorado,País Vasco,Moda,Radio,Awareness,1418148,4346454,4730270,35660,6350,Marta Sánchez,Cancelada
CMP-0594,2025-06-09,Agrocampo,La Rioja,Finanzas,Televisión,Fidelización,481679,188505,4247650,217670,33180,Sara Molina,Finalizada
CMP-0595,2023-10-13,Electro Ríos,Aragón,Hostelería,Redes Sociales,Awareness,,1028261,1045510,79830,11680,Javier Torres,Activa
CMP-0596,2025-06-13,Distribuciones Marín,Castilla y León,DESCONOCIDO,Prensa,Awareness,2209728,3459077,426390,8030,1730,Carlos Ruiz,Finalizada
CMP-0597,2024-10-13,Quimera Cosmética,Comunidad Valenciana,Agricultura,SEM,Lead Generation,2081741,679926,4005610,295490,30440,Javier Torres,Activa
CMP-0598,2025-03-26,Constructora Levante,Castilla y León,Tecnología,Radio,Conversión,1924253,3560555,1786790,76130,790,Carlos Ruiz,Cancelada
CMP-0599,2025-05-13,Byte Studio,Asturias,Finanzas,Prensa,Branding,726711,1398646,4310840,176950,12850,Cristina Ortega,Activa
CMP-0600,2025-04-02,Colchones Descanso,Comunidad Valenciana,DESCONOCIDO,Televisión,Branding,1277287,4064908,65750,2720,650,Javier Torres,Pausada
CMP-0601,2023-06-13,Bahía Sports,Aragón,Agricultura,Marketing de Contenidos,Awareness,1968027,8696878,2792700,173060,37870,Miguel Álvarez,Cancelada
CMP-0602,2025-01-26,Joyería Alba,Aragón,Finanzas,SEM,Branding,118814,468741,2418030,78660,17570,Laura Gómez,Activa
CMP-0603,2023-07-13,Óptica Visión Plus,Comunidad Valenciana,DESCONOCIDO,SEM,Awareness,1835123,4645298,2082300,49240,1480,David López,Cancelada
CMP-0604,2023-07-27,TecnoWave,Andalucía,Automoción,SEM,Lead Generation,20981,391451,774390,39260,7210,Miguel Álvarez,Activa
CMP-0605,2025-11-18,TransLogic,Castilla y León,Educación,Redes Sociales,Conversión,2413597,8769342,2998130,73670,6090,Miguel Álvarez,Activa
CMP-0606,2023-09-23,Constructora Levante,Cantabria,Inmobiliario,Influencers,Branding,1701956,2459758,2139810,43940,8680,Diego Romero,Cancelada
CMP-0607,2023-01-26,Dulcería Real,Aragón,Automoción,Radio,Conversión,1063497,2977759,2843790,97190,,David López,Cancelada
CMP-0608,2024-12-08,Hotel Costa Azul,Navarra,Automoción,SEM,Awareness,1019287,313424,3000320,232760,37590,Pablo Navarro,Finalizada
CMP-0609,2025-10-02,Colchones Descanso,Comunidad Valenciana,Alimentación,Televisión,Fidelización,1090196,4886769,127720,7830,610,Sara Molina,Finalizada
CMP-0610,2024-10-12,Lácteos del Sur,Asturias,Salud,Televisión,Awareness,1930839,5690487,3487500,248850,59830,Paula Serrano,Activa
CMP-0611,2025-05-06,Muebles Castillo,Galicia,Finanzas,Redes Sociales,Conversión,1912079,,3587730,262060,26730,Carlos Ruiz,Activa
CMP-0614,2024-06-16,Sabores del Mediterráneo,DESCONOCIDO,Inmobiliario,Prensa,Branding,2170316,9725718,4525240,153390,,Álvaro Gil,Pausada
CMP-0615,2023-08-01,Restaurante El Fogón,Castilla-La Mancha,Hostelería,Marketing de Contenidos,Branding,1797229,4400606,,129620,25790,Marta Sánchez,Finalizada
CMP-0616,2024-08-27,Modaline,Aragón,Hostelería,Radio,Awareness,115644,3790982,3950280,92250,6670,Lucía Herrera,Activa
CMP-0617,2024-09-16,Colchones Descanso,Región de Murcia,Finanzas,SEM,Conversión,919556,1400591,4958430,290990,42550,Marta Sánchez,Pausada
CMP-0618,2025-01-15,Fintech Nova,Navarra,Moda,Radio,Fidelización,89452,106357,1593360,25690,330,Diego Romero,Pausada
CMP-0619,2025-09-18,Quimera Cosmética,Andalucía,Automoción,SEO,Awareness,2166214,5064678,891680,62690,7870,Diego Romero,Terminada
CMP-0621,2024-05-16,Ferretería Ibérica,Cantabria,Tecnología,Redes Sociales,Awareness,1127649,2815046,1287890,31170,,David López,Finalizada
CMP-0622,2023-04-15,Ferretería Ibérica,Andalucía,Salud,Radio,Branding,535175,708866,3998390,194300,23590,David López,Activa
CMP-0623,2025-07-23,Bahía Sports,Extremadura,Inmobiliario,SEM,Lead Generation,1805554,3898364,3374210,66160,13450,Pablo Navarro,Pausada
CMP-0624,2025-06-20,Hotel Costa Azul,País Vasco,DESCONOCIDO,Redes Sociales,Lead Generation,2170807,2921673,1448300,80870,10570,DESCONOCIDO,Cancelada
CMP-0625,2024-04-19,Muebles Castillo,Navarra,DESCONOCIDO,Influencers,Fidelización,160195,4104321,962640,18790,670,DESCONOCIDO,Finalizada
CMP-0626,2025-08-28,Clínica Dental Sonrisa,Extremadura,Hostelería,SEM,Conversión,2133846,6108172,828820,24380,3260,Álvaro Gil,Pausada
CMP-0627,2025-03-16,Muebles Castillo,Comunidad de Madrid,Moda,Redes Sociales,Awareness,182224,6893117,1658320,64220,7190,Pablo Navarro,Finalizada
CMP-0628,2024-02-13,Joyería Alba,Navarra,Belleza,SEM,Branding,2084728,832748,2246320,144480,12730,DESCONOCIDO,Activa
CMP-0629,2025-02-07,Quimera Cosmética,Cataluña,Finanzas,Influencers,Awareness,1725746,,2558490,60730,14990,Ana Fernández,Activa
CMP-0630,2023-06-30,Sabores del Mediterráneo,Aragón,Inmobiliario,Prensa,Awareness,2064291,8196459,3097290,84900,4920,Miguel Álvarez,Activa
CMP-0631,2024-01-13,Lácteos del Sur,Castilla y León,Belleza,Influencers,Awareness,2393856,4350030,4056180,155910,34650,Ana Fernández,Activa
CMP-0632,2025-11-15,Sabores del Mediterráneo,Extremadura,Retail,Prensa,Awareness,1079781,3979503,4189320,36030,4920,Diego Romero,Activa
CMP-0633,2025-08-17,Bebidas Norte,Galicia,Hostelería,Google Ads,Lead Generation,1955859,4954978,4191910,,39090,Paula Serrano,Pausada
CMP-0634,2025-06-04,Modaline,Canarias,Retail,Marketing de Contenidos,Lead Generation,470551,,2385510,106340,18730,DESCONOCIDO,Pausada
CMP-0635,2023-11-09,Agrocampo,Cataluña,Hostelería,Email Marketing,Fidelización,1155228,,4041630,269230,62480,David López,Finalizada
CMP-0637,2025-09-28,Yogures La Pradera,Islas Baleares,Automoción,Televisión,Fidelización,2284942,7638509,643070,11070,660,Laura Gómez,Cancelada
CMP-0638,2024-09-07,AutoMotion,Asturias,Agricultura,Radio,Branding,899609,3843196,4390850,43460,10300,Javier Torres,Finalizada
CMP-0639,2024-03-05,Rural Gourmet,País Vasco,Agricultura,Prensa,Conversión,,1161099,2468170,153450,3780,Marta Sánchez,Finalizada
CMP-0640,2023-02-22,Kapital Seguros,La Rioja,Retail,Email Marketing,Lead Generation,1021063,1906706,4416490,109920,,DESCONOCIDO,Activa
CMP-0641,2025-06-20,Nutrisana,Comunidad de Madrid,Agricultura,SEM,Conversión,106131,61404,2498980,99540,10910,Diego Romero,Cancelada
CMP-0642,2023-06-18,Colchones Descanso,Asturias,DESCONOCIDO,Marketing de Contenidos,Branding,506792,618847,685560,44840,1980,Javier Torres,Pausada
CMP-0643,2023-03-12,Rural Gourmet,Cataluña,DESCONOCIDO,SEO,Conversión,833301,,766370,37130,8690,Álvaro Gil,Pausada
CMP-0644,2025-04-10,Solaris Energía,DESCONOCIDO,Belleza,Marketing de Contenidos,Awareness,1438775,3355437,1808030,34490,7540,Ana Fernández,Pausada
CMP-0645,2025-07-23,Muebles Castillo,Aragón,Hostelería,Prensa,Awareness,2491781,2697456,1792730,117460,14910,Cristina Ortega,Activa
CMP-0646,2025-06-12,Bahía Sports,Andalucía,Deporte,Prensa,Conversión,318289,1048228,667170,47030,3930,Elena Castro,Finalizada
CMP-0647,2025-12-22,Distribuciones Marín,Islas Baleares,Tecnología,Influencers,Conversión,1838863,328519,3155630,200360,29070,Cristina Ortega,Finalizada
CMP-0648,2024-08-30,Farmacia Central,Navarra,Moda,Radio,Lead Generation,1071559,1231461,261440,20110,4780,DESCONOCIDO,Pausada
CMP-0649,2023-10-22,EcoHogar,País Vasco,Hostelería,SEO,Lead Generation,2309169,6639075,355300,3350,360,Sara Molina,Pausada
CMP-0650,2023-11-07,Modaline,Comunidad Valenciana,DESCONOCIDO,Influencers,Branding,581237,2491188,741310,53330,2110,Lucía Herrera,Cancelada
CMP-0651,2024-11-30,Kapital Seguros,Asturias,Deporte,SEM,Branding,2059156,5298805,3203340,125170,3360,Miguel Álvarez,Pausada
CMP-0652,2025-01-12,Fintech Nova,La Rioja,DESCONOCIDO,Televisión,Branding,1316641,884791,3841520,193030,29680,Ana Fernández,Pausada
CMP-0653,2025-09-21,Sabores del Mediterráneo,La Rioja,Salud,Marketing de Contenidos,Lead Generation,1674107,2268827,1874930,21050,720,Lucía Herrera,Cancelada
CMP-0654,2023-07-21,Electro Ríos,Región de Murcia,Salud,Influencers,Fidelización,1307038,5471288,2010850,16400,580,Sara Molina,Cancelada
CMP-0656,2024-06-22,Óptica Visión Plus,País Vasco,Salud,Prensa,Fidelización,2434477,3273263,2343360,149450,13130,Lucía Herrera,Activa
CMP-0657,2023-07-05,Agrocampo,La Rioja,Automoción,Influencers,Lead Generation,1854851,7071044,1198120,34430,2870,DESCONOCIDO,Pausada
CMP-0658,2023-06-05,Yogures La Pradera,Andalucía,Educación,Marketing de Contenidos,Lead Generation,1756566,4661993,3972650,186690,9830,Javier Torres,Cancelada
CMP-0659,2023-06-18,AutoMotion,Castilla-La Mancha,Retail,Radio,Conversión,2115624,7177013,4600190,329180,26510,David López,Finalizada
CMP-0660,2024-01-29,Grupo Peralta,Extremadura,Finanzas,Marketing de Contenidos,Lead Generation,2412184,9411453,2538740,172240,18850,Javier Torres,Pausada
CMP-0661,2023-10-03,Panadería Trigo Dorado,Castilla y León,Hostelería,Prensa,Fidelización,2252131,9537939,1683530,76640,2180,Carlos Ruiz,Pausada
CMP-0662,2025-06-15,Bebidas Norte,Extremadura,Alimentación,Email Marketing,Branding,2056272,255111,1416030,68060,1540,Javier Torres,Activa
CMP-0663,2025-10-02,Modaline,Comunidad Valenciana,Salud,Radio,Awareness,2387741,3485098,1326260,100860,18620,Javier Torres,Cancelada
CMP-0664,2023-04-19,Byte Studio,Islas Baleares,Hostelería,Google Ads,Fidelización,1920425,8482037,3081900,88090,1020,Diego Romero,Terminada
CMP-0665,2025-03-04,Bahía Sports,La Rioja,Tecnología,Influencers,Conversión,842839,586176,2120790,101900,24220,Miguel Álvarez,Activa
CMP-0666,2023-07-12,Distribuciones Marín,Comunidad de Madrid,Retail,Prensa,Branding,582068,2584191,3323780,36950,4370,Elena Castro,Pausada
CMP-0668,2023-09-04,Constructora Levante,Canarias,Alimentación,Influencers,Conversión,1278175,4755218,2338630,17010,320,DESCONOCIDO,Pausada
CMP-0669,2023-05-15,Viñedos del Valle,Islas Baleares,DESCONOCIDO,Televisión,Lead Generation,2322944,6043180,,130390,30840,Miguel Álvarez,Activa
CMP-0670,2024-02-16,Lácteos del Sur,Comunidad Valenciana,Turismo,Televisión,Branding,228143,6079067,3686580,165500,17310,Diego Romero,Pausada
CMP-0671,2023-12-22,Ferretería Ibérica,Cataluña,Construcción,Redes Sociales,Lead Generation,,630764,4968850,58080,13010,Laura Gómez,Cancelada
CMP-0673,2024-11-08,EcoHogar,Castilla y León,Automoción,Televisión,Fidelización,2252795,1776532,1527750,8180,550,Cristina Ortega,Pausada
CMP-0674,2025-05-01,EcoHogar,Castilla-La Mancha,Deporte,SEO,Lead Generation,2351877,7159143,4795600,122020,21430,Miguel Álvarez,Cancelada
CMP-0675,2025-09-27,Rural Gourmet,País Vasco,Educación,SEM,Lead Generation,1664148,2057708,3347840,45450,2180,Álvaro Gil,Activa
CMP-0677,2023-12-26,Lácteos del Sur,Galicia,Agricultura,Redes Sociales,Awareness,12852,46227,805640,,5860,Cristina Ortega,Cancelada
CMP-0678,2023-11-26,Verde Natural,Aragón,Retail,Google Ads,Lead Generation,2180917,1289812,1293570,64830,5120,Miguel Álvarez,Pausada
CMP-0679,2023-04-30,TecnoWave,Región de Murcia,Hostelería,Redes Sociales,Branding,375846,276596,1230060,6690,70,Ana Fernández,Finalizada
CMP-0681,2025-04-03,Byte Studio,Islas Baleares,Moda,Televisión,Lead Generation,125536,25403,4617710,210620,13580,Javier Torres,Finalizada
CMP-0682,2025-08-06,Colchones Descanso,Extremadura,Automoción,SEM,Conversión,,1994944,3461760,220890,21470,Elena Castro,Cancelada
CMP-0683,2025-11-25,Ferretería Ibérica,Cantabria,Retail,SEO,Lead Generation,514536,884111,4670760,78250,7990,Miguel Álvarez,Cancelada
CMP-0684,2023-09-25,Colchones Descanso,La Rioja,Automoción,Marketing de Contenidos,Fidelización,,221525,2161340,62100,4280,Carlos Ruiz,Activa
CMP-0685,2023-11-05,Ferretería Ibérica,Andalucía,Automoción,Marketing de Contenidos,Awareness,842141,,4889070,355110,20850,Pablo Navarro,Pausada
CMP-0686,2025-12-26,AutoMotion,Castilla y León,Alimentación,Email Marketing,Lead Generation,2009793,1951935,4621670,75800,8310,Paula Serrano,Finalizada
CMP-0687,2025-07-05,Dulcería Real,Islas Baleares,Alimentación,Influencers,Branding,1726541,6449316,4885810,186000,27390,Marta Sánchez,Finalizada
CMP-0688,2025-10-10,Lácteos del Sur,Extremadura,Tecnología,Influencers,Awareness,745027,2704212,4128930,46360,7170,Elena Castro,Pausada
CMP-0689,2024-11-22,Clínica Dental Sonrisa,Cantabria,Finanzas,Google Ads,Conversión,148987,194127,,39880,9930,Laura Gómez,Cancelada
CMP-0690,2025-02-07,Distribuciones Marín,Navarra,Deporte,Televisión,Conversión,2263246,4291275,193650,11060,820,Elena Castro,Activa
CMP-0691,2023-09-21,Nutrisana,Castilla y León,Alimentación,Email Marketing,Awareness,2017578,8344773,4521630,195150,7260,David López,Activa
CMP-0692,2025-08-01,Muebles Castillo,Aragón,Hostelería,Google Ads,Branding,2177996,6301672,824160,40140,9700,Carlos Ruiz,Activa
CMP-0693,2025-09-01,Fintech Nova,País Vasco,Belleza,SEM,Fidelización,541343,1792556,2033470,59030,8080,Laura Gómez,Pausada
CMP-0694,2023-06-05,Byte Studio,Aragón,Hostelería,SEO,Conversión,2197878,5971246,997710,57360,10240,Ana Fernández,Pausada
CMP-0695,2024-05-30,EcoHogar,País Vasco,DESCONOCIDO,Redes Sociales,Branding,1077778,4055429,3860840,,1030,Lucía Herrera,Activa
CMP-0696,2025-01-03,Electro Ríos,La Rioja,Automoción,Radio,Awareness,1701925,981485,1380920,82210,7110,Miguel Álvarez,Activa
CMP-0697,2025-04-05,Sabores del Mediterráneo,Cantabria,Belleza,Email Marketing,Conversión,1173063,2626358,4846510,313660,74290,Laura Gómez,Cancelada
CMP-0698,2023-11-06,Byte Studio,País Vasco,Salud,Google Ads,Conversión,1010557,362376,4154080,275430,62600,Pablo Navarro,Pausada
CMP-0699,2023-11-24,Fintech Nova,Islas Baleares,Alimentación,Influencers,Lead Generation,491066,1398883,2621910,98220,23310,Elena Castro,Cancelada
CMP-0700,2025-05-28,Xtreme Bikes,Comunidad Valenciana,Educación,Influencers,Conversión,5216,,836530,25420,2140,Carlos Ruiz,Finalizada
CMP-0701,2024-07-28,Fintech Nova,Aragón,Educación,SEO,Conversión,2277162,9315248,3328310,245230,59690,Diego Romero,Finalizada
CMP-0702,2025-02-25,Grupo Peralta,Andalucía,Construcción,Radio,Lead Generation,1231698,2799601,106690,3040,670,Miguel Álvarez,Finalizada
CMP-0703,2023-01-07,Innovatech Solutions,La Rioja,Construcción,Email Marketing,Awareness,1785531,3263748,4082690,38480,2660,Javier Torres,Finalizada
CMP-0704,2025-10-29,Electro Ríos,Asturias,Moda,Redes Sociales,Conversión,1520602,2344163,322520,19400,1100,Cristina Ortega,Cancelada
CMP-0705,2023-08-09,Byte Studio,Castilla-La Mancha,Salud,Marketing de Contenidos,Lead Generation,1127779,2147834,828010,41010,7870,Javier Torres,Pausada
CMP-0706,2025-06-08,Bebidas Norte,Asturias,DESCONOCIDO,Influencers,Fidelización,1203212,107731,4366050,257760,36600,DESCONOCIDO,Activa
CMP-0707,2024-04-26,Rural Gourmet,La Rioja,Moda,Prensa,Branding,1251758,5248852,738530,12080,,Marta Sánchez,Finalizada
CMP-0708,2024-04-06,Hotel Costa Azul,Cataluña,Salud,SEO,Conversión,583942,313787,3588620,168040,3790,Javier Torres,Cancelada
CMP-0709,2023-05-20,Verde Natural,Cataluña,Salud,SEO,Fidelización,1285412,,128270,7080,1250,Javier Torres,Cancelada
CMP-0710,2025-02-05,EcoHogar,País Vasco,Deporte,SEO,Fidelización,397595,131552,3295840,200440,15540,Carlos Ruiz,Cancelada
CMP-0711,2023-03-27,Electro Ríos,Región de Murcia,Deporte,SEO,Conversión,,755459,4042100,143190,7780,Ana Fernández,Pausada
CMP-0712,2024-05-31,Panadería Trigo Dorado,Comunidad de Madrid,Deporte,Email Marketing,Awareness,1170174,3534963,1209860,57480,12770,Sara Molina,Cancelada
CMP-0713,2024-05-23,Electro Ríos,Región de Murcia,Deporte,Redes Sociales,Branding,1889569,7874665,2522500,118710,9310,Sara Molina,Activa
CMP-0714,2023-02-15,Distribuciones Marín,Cataluña,Agricultura,Google Ads,Lead Generation,2427932,8293221,1959650,20980,2310,Lucía Herrera,Activa
CMP-0715,2024-07-13,Wellness Center,La Rioja,Alimentación,Email Marketing,Conversión,452962,350078,3805080,86030,18810,Laura Gómez,Cancelada
CMP-0716,2024-07-29,Sabores del Mediterráneo,La Rioja,Salud,SEM,Branding,454057,161522,4710000,39100,980,Miguel Álvarez,Activa
CMP-0717,2023-04-07,TransLogic,Andalucía,Inmobiliario,Influencers,Lead Generation,1406182,4573434,4157170,92970,19860,Javier Torres,Finalizada
CMP-0718,2023-10-30,Sabores del Mediterráneo,DESCONOCIDO,Automoción,Televisión,Conversión,451428,897201,2455960,,37550,Pablo Navarro,Finalizada
CMP-0719,2023-11-23,Muebles Castillo,Comunidad Valenciana,Hostelería,SEO,Lead Generation,1275755,4989208,3282120,52110,4790,Carlos Ruiz,Activa
CMP-0720,2024-11-16,Hotel Costa Azul,Aragón,Educación,Influencers,Fidelización,2337573,7226549,868510,52520,9140,David López,Activa
CMP-0721,2025-10-30,Viñedos del Valle,La Rioja,Tecnología,Google Ads,Awareness,,1305558,3954560,75630,760,Álvaro Gil,Finalizada
CMP-0722,2025-07-15,Joyería Alba,Islas Baleares,Retail,Marketing de Contenidos,Awareness,320267,345888,4073830,228280,5950,Ana Fernández,Cancelada
CMP-0723,2024-06-07,Farmacia Central,Asturias,Hostelería,Prensa,Branding,1491474,4701563,170240,7230,680,Cristina Ortega,Activa
CMP-0724,2023-07-12,Nutrisana,Aragón,Salud,Marketing de Contenidos,Lead Generation,1197682,3094435,439970,10290,2150,Lucía Herrera,Cancelada
CMP-0725,2025-11-02,AutoMotion,DESCONOCIDO,Turismo,Marketing de Contenidos,Lead Generation,45529,38209,,251950,4220,Miguel Álvarez,Cancelada
CMP-0726,2025-05-23,Constructora Levante,Comunidad Valenciana,Alimentación,SEO,Lead Generation,2257609,3459189,858250,6850,1050,Lucía Herrera,Finalizada
CMP-0727,2024-04-13,TecnoWave,Región de Murcia,Tecnología,Marketing de Contenidos,Fidelización,769646,,4543050,255440,54390,Laura Gómez,Pausada
CMP-0728,2023-05-18,Agrocampo,Castilla y León,Agricultura,Email Marketing,Branding,283694,649479,1467250,55340,9870,Pablo Navarro,Pausada
CMP-0729,2023-03-23,Wellness Center,Comunidad Valenciana,Educación,Televisión,Fidelización,185711,671901,977600,47560,1790,Diego Romero,Finalizada
CMP-0730,2023-12-20,Wellness Center,Andalucía,Tecnología,Email Marketing,Fidelización,2007039,2192492,2494100,101930,6250,Carlos Ruiz,Cancelada
CMP-0731,2024-10-18,Panadería Trigo Dorado,Comunidad de Madrid,Agricultura,Influencers,Lead Generation,2345269,8859248,2135660,20230,2290,David López,Cancelada
CMP-0732,2023-03-05,Clínica Dental Sonrisa,DESCONOCIDO,Educación,Email Marketing,Branding,618525,1539685,2611410,164470,18720,Paula Serrano,Pausada
CMP-0733,2023-10-09,Kapital Seguros,Andalucía,Educación,Radio,Awareness,214134,4868615,2562410,87010,19060,Carlos Ruiz,Pausada
CMP-0734,2024-01-27,Joyería Alba,Canarias,Salud,Influencers,Fidelización,1494196,1878111,4864200,354770,80790,Cristina Ortega,Finalizada
CMP-0735,2025-08-05,Joyería Alba,País Vasco,Alimentación,SEM,Conversión,491116,1562296,3741180,171000,14880,Álvaro Gil,Cancelada
CMP-0736,2024-11-30,Panadería Trigo Dorado,Andalucía,Turismo,Google Ads,Fidelización,629172,146864,1424450,106740,12820,Paula Serrano,Pausada
CMP-0737,2025-09-29,Yogures La Pradera,La Rioja,Moda,Televisión,Conversión,1427285,1622249,272350,21410,3440,Laura Gómez,Activa
CMP-0738,2023-05-03,Innovatech Solutions,Aragón,Inmobiliario,SEM,Awareness,336007,236126,3900580,220390,13040,Diego Romero,Pausada
CMP-0740,2025-03-02,Constructora Levante,Castilla y León,Alimentación,Google Ads,Lead Generation,2295711,3383366,21610,490,40,Álvaro Gil,Pausada
CMP-0741,2023-02-12,EcoHogar,Asturias,Deporte,Radio,Fidelización,220688,521791,4144710,292760,26970,Miguel Álvarez,Cancelada
CMP-0742,2024-04-17,EcoHogar,La Rioja,Retail,Marketing de Contenidos,Conversión,560462,999705,1442290,34120,2720,Miguel Álvarez,Pausada
CMP-0743,2025-06-14,Panadería Trigo Dorado,Castilla y León,Turismo,Influencers,Awareness,964808,2278897,3801780,145980,16310,Álvaro Gil,Finalizada
CMP-0744,2023-04-13,Quimera Cosmética,Navarra,Agricultura,SEM,Lead Generation,924138,3229847,476710,,1330,Sara Molina,Finalizada
CMP-0745,2023-12-27,Zapatería Confort,La Rioja,Moda,Email Marketing,Conversión,185612,735321,3260530,29050,4850,Diego Romero,Activa
CMP-0746,2025-12-28,Agrocampo,Aragón,Deporte,Email Marketing,Awareness,32786,735277,,130480,6900,Elena Castro,Finalizada
CMP-0747,2024-05-18,Rural Gourmet,Castilla y León,Tecnología,Marketing de Contenidos,Branding,619975,1771684,1930130,92720,7140,Elena Castro,Cancelada
CMP-0748,2025-11-30,Bebidas Norte,Asturias,Hostelería,SEM,Fidelización,1362843,2720744,2757770,110300,18230,Marta Sánchez,Pausada
CMP-0749,2024-10-06,Kapital Seguros,Comunidad de Madrid,Hostelería,Email Marketing,Lead Generation,306530,1256005,2010780,66740,6650,Miguel Álvarez,Cancelada
CMP-0750,2025-08-13,Grupo Peralta,Comunidad Valenciana,Agricultura,Google Ads,Awareness,372942,1522392,4742800,179870,22810,Cristina Ortega,Pausada
CMP-0751,2025-09-08,Óptica Visión Plus,Aragón,Salud,SEM,Fidelización,2056314,5380856,217460,16320,3560,Ana Fernández,Pausada
CMP-0752,2024-08-06,Verde Natural,Navarra,DESCONOCIDO,Google Ads,Lead Generation,1131929,1927643,3218490,127200,20250,Cristina Ortega,Activa
CMP-0753,2024-07-01,Byte Studio,DESCONOCIDO,Alimentación,Marketing de Contenidos,Lead Generation,233371,4404376,3468530,203150,37690,Laura Gómez,Finalizada
CMP-0754,2024-03-07,Sabores del Mediterráneo,Andalucía,Tecnología,Redes Sociales,Branding,2002690,8029384,2243240,103250,7350,Carlos Ruiz,Pausada
CMP-0755,2024-11-08,Farmacia Central,Aragón,Construcción,Email Marketing,Fidelización,1825246,340023,2463520,188890,13580,Paula Serrano,Cancelada
CMP-0756,2025-04-08,Wellness Center,Canarias,Hostelería,SEM,Branding,695028,2952304,1580840,67050,12320,David López,Finalizada
CMP-0757,2023-06-16,Agrocampo,Andalucía,Hostelería,Influencers,Branding,1274492,2591181,2101360,76580,6850,DESCONOCIDO,Pausada
CMP-0758,2025-04-10,Grupo Peralta,Aragón,Inmobiliario,Televisión,Branding,122657,5508224,4869530,374320,56600,Pablo Navarro,Finalizada
CMP-0759,2025-01-01,Solaris Energía,Andalucía,Retail,Email Marketing,Awareness,1188596,519744,1532890,120750,11830,Diego Romero,Activa
CMP-0760,2024-08-19,Distribuciones Marín,Navarra,Alimentación,Marketing de Contenidos,Awareness,1978066,8046052,4326130,343970,12310,Álvaro Gil,Activa
CMP-0761,2025-07-15,Joyería Alba,Navarra,Turismo,SEM,Lead Generation,99444,385749,3491560,60090,7410,Lucía Herrera,Pausada
CMP-0762,2023-08-30,EcoHogar,Comunidad Valenciana,Tecnología,Email Marketing,Branding,61689,570394,818790,6350,150,Miguel Álvarez,Pausada
CMP-0763,2023-05-16,EcoHogar,Castilla-La Mancha,DESCONOCIDO,Email Marketing,Lead Generation,2241062,6848603,1914500,32040,1790,Lucía Herrera,Finalizada
CMP-0764,2023-01-16,TransLogic,Castilla-La Mancha,Moda,Google Ads,Conversión,1652844,7146688,3945090,187360,33340,DESCONOCIDO,Finalizada
CMP-0765,2025-02-02,Sabores del Mediterráneo,Región de Murcia,Construcción,SEO,Conversión,115354,39076,1896250,110650,22350,Álvaro Gil,Cancelada
CMP-0766,2023-03-22,Zapatería Confort,Canarias,Construcción,Radio,Branding,2484205,7135501,3214810,63490,12360,Lucía Herrera,Cancelada
CMP-0767,2024-04-01,Viñedos del Valle,Canarias,Agricultura,Redes Sociales,Fidelización,2286981,6533433,1215810,90250,,David López,Cancelada
CMP-0768,2025-05-03,Solaris Energía,Canarias,Hostelería,Marketing de Contenidos,Branding,1086427,4700184,4211840,274800,38040,Ana Fernández,Cancelada
CMP-0769,2023-06-13,Bebidas Norte,Castilla y León,Belleza,Redes Sociales,Conversión,1819789,1900577,3444860,68960,12020,Sara Molina,Finalizada
CMP-0770,2023-09-06,Kapital Seguros,Castilla y León,Alimentación,SEM,Conversión,2494755,7994546,3355310,34030,8360,Carlos Ruiz,Cancelada
CMP-0771,2023-07-08,Yogures La Pradera,Asturias,Hostelería,SEO,Fidelización,322802,1002492,1464090,93570,8930,Diego Romero,Activa
CMP-0772,2024-12-20,Clínica Dental Sonrisa,Asturias,Hostelería,Televisión,Lead Generation,381616,371475,4279080,242680,13730,Cristina Ortega,Activa
CMP-0773,2025-03-04,Fintech Nova,DESCONOCIDO,Finanzas,Influencers,Lead Generation,2089588,8822124,4098450,172450,33620,Javier Torres,Activa
CMP-0774,2024-11-28,Bebidas Norte,Cataluña,Hostelería,Influencers,Conversión,,5357001,2487130,104640,26060,Ana Fernández,Pausada
