id_campana,fecha,empresa,comunidad_autonoma,sector,canal_marketing,tipo_campana,gasto_campana,ingresos,impresiones,clics,conversiones,responsable,estado_campana
CMP-0906,08/04/2023,Joyería Alba,Castilla-La Mancha,Moda,Prensa,Conversión,23228.19,70369.28,336648.0,25502.0,3863.0,Álvaro Gil,Activa
CMP-1101,09/11/2024,Grupo Peralta,Región de Murcia,Educación,SEO,Awareness,9066.52,4271.2,424957.0,14052.0,2339.0,Cristina Ortega,Cancelada
CMP-0678,26/11/2023,Verde Natural,Aragón,Retail,Google Ads,Lead Generation,21809.17,12898.12,129357.0,6483.0,512.0,Miguel Álvarez,Pausada
CMP-0211,23/06/2024,Lácteos del Sur,País Vasco,Moda,Televisión,Branding,2759.98,€12054.09,332671.0,22363.0,4704.0,Elena Castro,Pausada
CMP-0305,10/01/2023,Xtreme Bikes,Galicia,Alimentación,Prensa,Branding,"15.378,84 €","10.299,04",433815.0,27631.0,2583.0,Elena Castro,finalizada
CMP-0975,23.03.2024,Dulcería Real,Navarra,Inmobiliario,SEM,Branding,"8.339,06","17.216,31",317924.0,18827.0,3457.0,Lucía Herrera,Terminada
CMP-0148,14/09/2024,Lácteos del Sur,Castilla y León,Belleza,Influencers,Fidelización,"2.342,36",5196.14,,3888.0,564.0,Miguel Álvarez,Terminada
CMP-0443,10/09/2023,Quimera Cosmética,La Rioja,Alimentación,Influencers,Conversión,€19204.46,23536.59,135571.0,7448.0,1775.0,DIEGO ROMERO,Cancelada
CMP-0300,03/05/2024,Urbana Inmobiliaria,Andalucía,Hostelería,Prensa,Awareness,,"16.366,79",101736.0,702.0,174.0,Lucía Herrera,activa
CMP-0376,23/11/2025,FINTECH NOVA S.L.,Navarra,Alimentación,GAds,Conversión,3622.26,7610.57,481806.0,17199.0,2065.0,Laura Gómez,Activa
CMP-0645,23/07/2025,Muebles Castillo,Aragón,Hostelería,Prensa,Awareness,24917.81,26974.56,179273.0,11746.0,1491.0,CRISTINA ORTEGA,activa
CMP-0780,13.01.2024,Solaris Energía,Región de Murcia,Salud,Email Marketing,Branding,24449.83,48980.07,100725.0,6145.0,1080.0,,Pausada
CMP-0819,24/06/2025,Byte Studio,Galicia,Turismo,Prensa,Conversión,10070.25,7999.91,400946.0,14565.0,3262.0,desconocido,Finalizada
CMP-0473,29/08/2024,Yogures La Pradera,Murcia,Construcción,SEO,Awareness,11494.94,37617.96,275789.0,6732.0,1444.0,,Activa
CMP-0564,24/07/2024,Joyería Alba,Galicia,Construcción,Prensa,Conversión,23492.28,€32644.92,318307.0,19579.0,4540.0,Paula Serrano,Activa
CMP-1092,06.03.2024,Verde Natural,Valencia,Tecnología,Redes Sociales,Conversión,€6182.75,22142.14,136642.0,2191.0,117.0,carlos ruiz,Cancelada
CMP-0389,05/05/2023,Dulcería Real,Extremadura,Alimentación,Radio,Branding,,14775.56,264962.0,,337.0,N/A,Finalizada
CMP-0023,14/05/2024,Sabores del Mediterráneo,Madrid,Deporte,Google Ads,Conversión,22176.2,"60.270,87",377120.0,21581.0,2776.0,Elena Castro,activa
CMP-0698,06/11/2023,Byte Studio,País Vasco,Salud,GAds,Conversión,10105.57,3623.76,415408.0,27543.0,6260.0,Pablo Navarro,Pausada
CMP-0881,26/03/2025,Muebles Castillo,Cataluña,Agricultura,Marketing de Contenidos,Lead Generation,18127.06,32392.67,408936.0,30598.0,4572.0,Diego Romero,Pausada
CMP-0424,09/12/2023,Modaline,Navarra,Alimentación,Influencers,Awareness,5670.08,22712.08,418317.0,28300.0,4793.0,David López,Cancelada
CMP-0960,29-12-2025,Xtreme Bikes,La Rioja,Salud,Influencers,Lead Generation,16722.27,64140.29,228429.0,16955.0,3270.0,David López,finalizada
CMP-0722,15-07-2025,Joyería Alba,Islas Baleares,Retail,Marketing de Contenidos,Awareness,3202.67,3458.88,407383.0,22828.0,595.0,Ana Fernández,Cancelada
CMP-0653,21/09/2025,Sabores del Mediterráneo,La Rioja,Salud,Marketing de Contenidos,Lead Generation,16741.07,22688.27,187493.0,2105.0,72.0,Lucía Herrera,Cancelada
CMP-0497,02-09-2024,Innovatech Solutions,Islas Baleares,Construcción,SEO,Awareness,6451.37,6707.13,74811.0,762.0,81.0,Paula Serrano,Pausada
CMP-0143,26/03/2025,Modaline,Navarra,Hostelería,tv,Branding,613.9,358.29,137960.0,2922.0,676.0,Carlos Ruiz,Finalizada
CMP-0051,13-09-2025,Zapatería Confort,Aragón,Hostelería,Google Ads,Conversión,12644.51,18266.45,,2106.0,437.0,Cristina Ortega,Pausada
CMP-0719,23.11.2023,Muebles Castillo,Comunidad Valenciana,Hostelería,SEO,Lead Generation,12757.55,49892.08,328212.0,5211.0,479.0,Carlos Ruiz,Activa
CMP-0739,23/02/2025,Grupo Peralta,País Vasco,Alimentación,Marketing de Contenidos,Fidelización,,10403.16,,,530.0,Carlos Ruiz,finalizada
CMP-0082,08/03/2023,TecnoWave,Cantabria,Automoción,Influencers,Lead Generation,3330.5,4300.28,338751.0,11000.0,1120.0,Elena Castro,Pausada
CMP-0483,13/05/2025,Agrocampo,Castilla y León,,Google Ads,Conversión,"13.437,51",34082.8,431152.0,9596.0,288.0,Elena Castro,activa
CMP-0322,28/04/2025,Sabores del Mediterráneo,,,SEO,Awareness,20131.4,"30.443,97 €",422904.0,25205.0,5682.0,,Cancelada
CMP-0971,11/07/2024,Lácteos del Sur,País Vasco,Belleza,Radio,BRANDING,17535.98,39895.95,20231.0,994.0,102.0,Diego Romero,FINALIZADA
CMP-0698,06/11/2023,Byte Studio,País Vasco,Salud,GAds,Conversión,10105.57,3623.76,415408.0,27543.0,6260.0,Pablo Navarro,Pausada
CMP-0676,07/09/2025,Nutrisana,Castilla y León,Retail,Televisión,BRANDING,13957.8,33379.55,,2945.0,,,Finalizada
CMP-0067,2025-01-25,Dulcería Real,Andalucía,,Marketing de Contenidos,FIDELIZACION,1593.07,3872.46,,6469.0,123.0,PAULA SERRANO,Terminada
CMP-0929,30/06/2024,Wellness Center,Comunidad Valenciana,Salud,SEO,Fidelización,6716.64,23970.58,469967.0,10866.0,1357.0,javier torres,Cancelada
CMP-0800,11/04/2023,Grupo Peralta,Asturias,Educación,Redes Sociales,Branding,10441.72,38115.83,268769.0,5936.0,517.0,Sara Molina,Cancelada
CMP-0856,31/10/2024,Electro Ríos,Navarra,Salud,Email Marketing,Conversión,11819.07,29706.05,261438.0,15400.0,945.0,Carlos Ruiz,Activa
CMP-0418,27/09/2024,Kapital Seguros,Navarra,Educación,Radio,Awareness,10918.58,"35.819,72",,4217.0,624.0,PABLO NAVARRO,Finalizada
CMP-0721,30/10/2025,Viñedos del Valle,La Rioja,Tecnología,Google Ads,Awareness,,13055.58,395456.0,7563.0,76.0,Álvaro Gil,Finalizada
CMP-0065,26/11/2024,Grupo Peralta,Andalucía,Construcción,Google Ads,Conversión,€11004.78,21810.25,41733.0,1447.0,122.0,Miguel Álvarez,finalizada
CMP-0913,09/07/2025,Constructora Levante,Castilla-La Mancha,Educación,Influencers,Awareness,€4235.43,12000.1,250862.0,7543.0,1139.0,Elena Castro,Cancelada
CMP-1016,05/02/2025,Innovatech Solutions,Cataluña,Moda,Email Marketing,Conversión,16698.58,€71965.99,293380.0,21322.0,2264.0,Diego Romero,Terminada
CMP-0707,26/04/2024,rural gourmet S.L,La Rioja,Moda,Prensa,Branding,12517.58,52488.52,73853.0,1208.0,,marta sánchez,Finalizada
CMP-0492,04/10/2024,Bebidas Norte,Canarias,Tecnología,GOOGLE ADS,Awareness,21714.84,79237.64,469808.0,5420.0,176.0,Lucía Herrera,Pausada
CMP-0907,25.07.2024,Verde Natural,Asturias,Belleza,Google Ads,Lead Generation,11534.69,"39.872,04 €",480747.0,8979.0,887.0,sara molina,Activa
CMP-0817,23/07/2025,Joyería Alba,desconocido,Turismo,Email Marketing,Fidelización,20791.0,62276.26,398693.0,19943.0,3692.0,Diego Romero,ACTIVA
CMP-0066,08/10/2025,Hotel Costa Azul,Cantabria,Finanzas,Marketing de Contenidos,FIDELIZACION,5092.34,14411.71,399071.0,24717.0,694.0,Pablo Navarro,Pausada
CMP-0991,07/02/2023,Distribuciones Marín,Navarra,,Prensa,Fidelización,5218.45,7919.34,158856.0,6070.0,1378.0,laura gómez,Pausada
CMP-1055,07/07/2024,Distribuciones Marín,Cataluña,Construcción,Email Marketing,BRANDING,,86871.07,146567.0,6672.0,883.0,Marta Sánchez,finalizada
CMP-0981,10/09/2024,Xtreme Bikes,Aragón,Retail,Email Marketing,Conversión,11066.22,16614.76,244721.0,6059.0,1505.0,Javier Torres,Pausada
CMP-0297,30/05/2023,EcoHogar,Castilla-La Mancha,Hostelería,Radio,Branding,15426.36,11511.9,232015.0,13608.0,473.0,PAULA SERRANO,Finalizada
CMP-0420,20/08/2024,AutoMotion,Extremadura,Hostelería,Prensa,Branding,9960.07,42548.29,126169.0,9010.0,431.0,Lucía Herrera,Finalizada
CMP-0439,07-10-2024,Wellness Center,Asturias,Moda,Marketing de Contenidos,Branding,"18.971,41 €","53.847,70 €",176949.0,5805.0,1298.0,Laura Gómez,Finalizada
CMP-0262,30/06/2024,Byte Studio,Castilla y León,Inmobiliario,SEO,Conversión,19521.88,14610.96,97360.0,678.0,167.0,Miguel Álvarez,Cancelada
CMP-0705,09-08-2023,Byte Studio,Castilla-La Mancha,Salud,Marketing de Contenidos,Lead Generation,11277.79,21478.34,82801.0,4101.0,787.0,Javier Torres,Pausada
CMP-0282,10/06/2025,Quimera Cosmética,Aragón,Construcción,SEO,Conversión,,2159.26,364387.0,17972.0,3562.0,Paula Serrano,Activa
CMP-0641,20/06/2025,Nutrisana,Comunidad de Madrid,Agricultura,SEM,Conversión,10613.1,6140.4,249898.0,9954.0,1091.0,diego romero,Cancelada
CMP-0884,01/01/2023,EcoHogar,Castilla y León,Retail,SEM,Awareness,17925.42,13505.62,112353.0,4565.0,492.0,Javier Torres,FINALIZADA
CMP-0189,14/02/2025,Lácteos del Sur,Castilla y León,Alimentación,Radio,Lead Generation,"6.174,12 €",27009.36,26898.0,1157.0,164.0,Álvaro Gil,Cancelada
CMP-0899,15/04/2024,Grupo Peralta,Valencia,Automoción,SEO,Awareness,20702.2,"28.376,62 €",375239.0,19756.0,354.0,Álvaro Gil,Activa
CMP-0252,24/01/2023,Sabores del Mediterráneo,Asturias,Retail,SEM,FIDELIZACION,23270.1,18761.99,404406.0,,1483.0,miguel álvarez,Cancelada
CMP-0706,08/06/2025,Bebidas Norte,Asturias,,Influencers,Fidelización,12032.12,10773.1,436605.0,25776.0,3660.0,,Activa
CMP-0515,30/07/2023,Viñedos del Valle,Cataluña,Deporte,RRSS,Lead Generation,12434.75,37212.33,477849.0,6740.0,,Miguel Álvarez,Activa
CMP-1098,14.09.2023,fintech nova SL,País Vasco,Construcción,SEM,Awareness,"8.831,93",4421.12,405462.0,19154.0,2164.0,Ana Fernández,Pausada
CMP-0488,30/01/2025,,Galicia,,GOOGLE ADS,Fidelización,7967.1,23868.97,434219.0,14561.0,336.0,marta sánchez,Activa
CMP-0274,08/02/2023,Ferretería Ibérica,Aragón,Hostelería,Influencers,Branding,,32562.93,380590.0,21261.0,3045.0,Sara Molina,Cancelada
CMP-0965,09/03/2024,Verde Natural,Cantabria,Construcción,Radio,Awareness,"14.325,47 €",44641.12,302611.0,17874.0,2720.0,LUCÍA HERRERA,Pausada
CMP-1086,28/07/2023,Innovatech Solutions,Galicia,Retail,Prensa,Lead Generation,10686.72,23968.38,74606.0,578.0,14.0,Ana Fernández,Finalizada
CMP-0449,30/10/2023,Solaris Energía,Extremadura,Finanzas,Email Marketing,branding,9183.2,,53950.0,3014.0,745.0,Elena Castro,Finalizada
CMP-0412,16/07/2024,Distribuciones Marín,Comunidad Valenciana,Hostelería,Prensa,Awareness,16942.66,22874.27,391205.0,25885.0,4505.0,Álvaro Gil,Cancelada
CMP-0859,11/07/2023,Modaline,Comunidad Valenciana,Tecnología,Marketing de Contenidos,Awareness,8802.81,34873.79,110627.0,7788.0,1144.0,David López,finalizada
CMP-0619,2025-09-18,Quimera Cosmética,Aragón,Automoción,SEO,Awareness,21662.14,50646.78,89168.0,6269.0,787.0,Diego Romero,Terminada
CMP-1023,09/01/2024,Nutrisana,Cataluña,Construcción,Radio,Fidelización,21871.4,€12867.39,105902.0,2432.0,400.0,Carlos Ruiz,Cancelada
CMP-0955,2025-09-17,Lácteos del Sur,Valencia,Automoción,Radio,Conversión,16297.11,49947.35,24423.0,188.0,43.0,,Activa
CMP-0150,15/07/2023,Zapatería Confort,Asturias,Alimentación,Marketing de Contenidos,FIDELIZACION,"10.443,81",42416.78,240864.0,18809.0,571.0,Ana Fernández,Cancelada
CMP-0219,17/04/2023,Clínica Dental Sonrisa,Madrid,Deporte,Email Marketing,Lead Generation,€2686.91,6542.74,,12536.0,1781.0,Carlos Ruiz,Activa
CMP-0240,02/06/2024,Lácteos del Sur,Canarias,Salud,Influencers,Branding,4133.56,13882.96,390950.0,,3975.0,cristina ortega,Pausada
CMP-0730,20/12/2023,Wellness Center,Andalucía,Tecnología,Email Marketing,Fidelización,20070.39,"21.924,92",249410.0,10193.0,625.0,Carlos Ruiz,Cancelada
CMP-0193,22/12/2023,Dulcería Real,comunidad valenciana,Inmobiliario,Marketing de Contenidos,Awareness,12176.71,29650.27,483454.0,35419.0,6235.0,Diego Romero,Pausada
CMP-0192,06.04.2023,EcoHogar,Región de Murcia,Belleza,Radio,Fidelización,11534.74,41317.04,376303.0,11418.0,2189.0,Elena Castro,Cancelada
CMP-0889,21.04.2025,Agrocampo S.L,Asturias,Belleza,REDES SOCIALES,Fidelización,18867.12,"49.658,36",207533.0,4261.0,364.0,Ana Fernández,Cancelada
CMP-0007,09/02/2023,Agrocampo,Castilla y León,Agricultura,Marketing de Contenidos,branding,"23.846,79 €","99.541,82",482055.0,2430.0,213.0,Elena Castro,Cancelada
CMP-0610,12/10/2024,Lácteos del Sur,Asturias,Salud,tv,Awareness,"19.308,39 €",56904.87,348750.0,24885.0,5983.0,Paula Serrano,Activa
CMP-0717,07/04/2023,TransLogic,Andalucía,Inmobiliario,Influencers,Lead Generation,"14.061,82 €",45734.34,415717.0,9297.0,1986.0,Javier Torres,FINALIZADA
CMP-0551,28/07/2024,Clínica Dental Sonrisa,Castilla-La Mancha,Alimentación,SEO,FIDELIZACION,24015.56,54342.32,485288.0,11097.0,,Javier Torres,ACTIVA
CMP-0946,17/02/2025,Byte Studio,Galicia,Construcción,Influencers,Conversión,"16.058,86 €",53673.38,,31694.0,960.0,Ana Fernández,Finalizada
CMP-0892,15/11/2024,Constructora Levante,Baleares,Retail,TV,branding,19306.53,33078.47,152119.0,1378.0,144.0,Pablo Navarro,Cancelada
CMP-0583,24/10/2024,Nutrisana,Cataluña,Tecnología,Prensa,Lead Generation,23252.77,67030.28,75647.0,1313.0,288.0,Ana Fernández,Cancelada
CMP-1121,2025-04-28,Urbana Inmobiliaria,Asturias,Hostelería,SEO,Lead Generation,21112.39,"91.726,56 €",184736.0,13095.0,936.0,LUCÍA HERRERA,Activa
CMP-0324,25/08/2025,Fintech Nova,Canarias,Moda,Email Marketing,Lead Generation,€865.63,268.58,138218.0,3802.0,622.0,Laura Gómez,Activa
CMP-0937,08/11/2025,Electro Ríos,,Deporte,Redes Sociales,FIDELIZACION,23576.6,57427.54,305575.0,12519.0,643.0,Laura Gómez,Pausada
CMP-0793,2024-11-06,Zapatería Confort,Canarias,Belleza,tv,Awareness,17900.31,71817.48,,21259.0,4968.0,Paula Serrano,activa
CMP-0668,04-09-2023,Constructora Levante,Canarias,Alimentación,Influencers,Conversión,12781.75,47552.18,233863.0,1701.0,32.0,,Pausada
CMP-0438,25/04/2024,Clínica Dental Sonrisa,murcia,,Redes Sociales,BRANDING,,1438.26,65869.0,1696.0,156.0,Elena Castro,Cancelada
CMP-0783,29/12/2023,Zapatería Confort,Madrid ,Alimentación,Marketing de Contenidos,Lead Generation,7369.01,15005.5,462558.0,12276.0,957.0,Pablo Navarro,Cancelada
CMP-1104,15-05-2023,Restaurante El Fogón,País Vasco,Inmobiliario,SEM,Branding,€5112.58,11864.83,162499.0,7978.0,611.0,LUCÍA HERRERA,Cancelada
CMP-0342,07/06/2023,Innovatech Solutions,Canarias,Construcción,SEM,Lead Generation,1868.29,6847.25,249677.0,9246.0,863.0,Sara Molina,Cancelada
CMP-0003,17/01/2025,Nutrisana,BALEARES,Educación,Google Ads,Conversión,21411.88,84346.35,199795.0,5164.0,839.0,,Finalizada
CMP-0230,23/04/2025,Hotel Costa Azul,Galicia,Inmobiliario,Marketing de Contenidos,fidelizacion,9151.86,24284.19,489054.0,32155.0,2977.0,Pablo Navarro,activa
CMP-0656,22/06/2024,Óptica Visión Plus,País Vasco,Salud,Prensa,Fidelización,24344.77,32732.63,234336.0,14945.0,1313.0,Lucía Herrera,ACTIVA
CMP-0082,08/03/2023,TecnoWave,Cantabria,Automoción,Influencers,Lead Generation,3330.5,4300.28,338751.0,11000.0,1120.0,Elena Castro,Pausada
CMP-0077,11/02/2023,Panadería Trigo Dorado,La Rioja,Retail,TV,Awareness,1878.45,4713.88,266485.0,17049.0,2247.0,Carlos Ruiz,Activa
CMP-1116,06/03/2025,Joyería Alba,La Rioja,Moda,redes sociales,Awareness,3084.34,10626.28,241550.0,,545.0,Laura Gómez,activa
CMP-0372,07-04-2023,AutoMotion,Islas Baleares,Tecnología,Prensa,Branding,19878.36,84698.31,259354.0,7203.0,434.0,David López,Pausada
CMP-0181,09/12/2025,Clínica Dental Sonrisa,C. Valenciana,Automoción,SEO,Conversión,€1819.12,€895.04,497767.0,13346.0,2464.0,SARA MOLINA,Finalizada
CMP-0723,07/06/2024,Farmacia Central,Asturias,Hostelería,Prensa,BRANDING,14914.74,47015.63,17024.0,723.0,68.0,cristina ortega,Activa
CMP-0578,08/06/2023,Yogures La Pradera,MAD,Alimentación,Email Marketing,Conversión,13959.22,"47.554,55",384839.0,4274.0,150.0,Laura Gómez,Cancelada
CMP-0748,30/11/2025,Bebidas Norte,Asturias,Hostelería,SEM,Fidelización,13628.43,"27.207,44 €",275777.0,11030.0,1823.0,Marta Sánchez,Pausada
CMP-0771,08/07/2023,Yogures La Pradera,Asturias,Hostelería,SEO,Fidelización,3228.02,€10024.92,146409.0,9357.0,893.0,Diego Romero,Activa
CMP-1034,15/12/2024,EcoHogar,,Inmobiliario,SEO,Conversión,9602.04,19094.99,480230.0,18244.0,1132.0,,Pausada
CMP-1025,13/10/2025,AutoMotion,Asturias,Inmobiliario,Google Ads,Conversión,9034.76,28724.65,99061.0,2668.0,583.0,Diego Romero,Cancelada
CMP-0657,05/07/2023,Agrocampo S.L.U.,La Rioja,Automoción,Influencers,Lead Generation,"18.548,51 €",70710.44,119812.0,3443.0,287.0,sin datos,Pausada
CMP-0590,22.09.2024,Solaris Energía,Galicia,Educación,Email Marketing,Awareness,5594.64,10478.9,43111.0,3051.0,721.0,Marta Sánchez,Cancelada
CMP-0554,25/04/2024,Hotel Costa Azul,Andalucía,Construcción,Radio,Branding,599.73,2308.19,445834.0,14043.0,2561.0,Javier Torres,Activa
CMP-0827,03/12/2023,,Castilla y León,Deporte,Prensa,Awareness,11786.38,49433.26,243903.0,1414.0,302.0,Diego Romero,Finalizada
CMP-0979,14/04/2025,Bebidas Norte,Valencia,Salud,SEM,Lead Generation,9400.47,37762.4,156016.0,11197.0,623.0,david lópez,Finalizada
CMP-0900,08-12-2024,Restaurante El Fogón,Castilla-La Mancha,Turismo,Influencers,Awareness,11125.43,26941.98,270082.0,19682.0,4176.0,Elena Castro,Pausada
CMP-0038,14/08/2024,Byte Studio,Cantabria,Educación,SEM,Lead Generation,€22728.60,85728.89,37939.0,359.0,71.0,Pablo Navarro,Cancelada
CMP-0354,02/08/2024,Joyería Alba,Galicia,Moda,Email Marketing,Lead Generation,18711.79,35640.51,226629.0,15688.0,2416.0,Ana Fernández,Terminada
CMP-0699,24/11/2023,Fintech Nova,Islas Baleares,Alimentación,Influencers,Lead Generation,4910.66,13988.83,262191.0,9822.0,2331.0,Elena Castro,Cancelada
CMP-0237,09/01/2024,Joyería Alba,Región de Murcia,Inmobiliario,Radio,Awareness,16281.73,41260.61,141440.0,5087.0,1092.0,javier torres,Activa
CMP-0948,03/07/2024,Colchones Descanso,Aragón,Salud,Influencers,Conversión,16943.46,,417867.0,16303.0,2459.0,Álvaro Gil,Cancelada
CMP-0500,30/01/2023,agrocampo S.L.,Cantabria,Moda,Televisión,Lead Generation,19404.73,54798.22,113818.0,3540.0,844.0,Carlos Ruiz,Pausada
CMP-0554,25/04/2024,Hotel Costa Azul,Andalucía,Construcción,Radio,Branding,599.73,2308.19,445834.0,14043.0,2561.0,Javier Torres,Activa
CMP-0056,13/12/2025,grupo peralta S.A.,Navarra,Salud,Marketing de Contenidos,Branding,€14803.55,5422.25,139629.0,1246.0,234.0,Ana Fernández,Activa
CMP-0303,11/12/2023,TecnoWave,País Vasco,Belleza,SEO,Fidelización,14908.51,25480.37,63805.0,1629.0,312.0,sara molina,Cancelada
CMP-0287,07/04/2024,Farmacia Central,Madrid,Deporte,SEO,FIDELIZACION,4658.97,11365.76,289933.0,19282.0,1973.0,Laura Gómez,Activa
CMP-0814,19/05/2025,Yogures La Pradera,Comunidad Valenciana,Construcción,SEM,Awareness,13847.23,29525.2,57528.0,2381.0,508.0,David López,Cancelada
CMP-0220,25/12/2023,,Cantabria,Retail,SEO,Fidelización,15426.35,38384.2,373586.0,28865.0,686.0,Miguel Álvarez,ACTIVA
CMP-0957,2024-03-12,Xtreme Bikes,País Vasco,Tecnología,Radio,Conversión,19645.51,34274.96,377534.0,12464.0,1965.0,Elena Castro,Pausada
CMP-0388,07/01/2024,Byte Studio,Cataluña,Turismo,TV,Lead Generation,"7.808,50 €",15699.47,89204.0,840.0,202.0,álvaro gil,Finalizada
CMP-0749,06/10/2024,Kapital Seguros,MAD,Hostelería,Email Marketing,Lead Generation,"3.065,30 €",12560.05,201078.0,6674.0,665.0,Miguel Álvarez,Cancelada
CMP-0391,11/03/2024,Innovatech Solutions,Navarra,Turismo,REDES SOCIALES,Fidelización,15027.12,57491.48,199809.0,15973.0,,Marta Sánchez,Cancelada
CMP-0353,29/01/2023,Electro Ríos,Extremadura,Hostelería,Radio,Lead Generation,6651.91,4483.77,193396.0,,501.0,David López,Pausada
CMP-0194,15/11/2025,Restaurante El Fogón,Aragón,Educación,Prensa,Conversión,24097.12,105450.56,237921.0,,671.0,Ana Fernández,Finalizada
CMP-0236,14/06/2025,Joyería Alba,País Vasco,Educación,TV,Conversión,15005.69,54717.09,287921.0,9508.0,1034.0,David López,Pausada
CMP-1011,27/03/2025,Solaris Energía,Cantabria,Retail,Televisión,Fidelización,8301.34,8448.98,438644.0,31394.0,550.0,Ana Fernández,Activa
CMP-0481,06/06/2023,Óptica Visión Plus,Comunidad Valenciana,Tecnología,Influencers,Conversión,21909.97,31519.5,262251.0,14326.0,3350.0,Lucía Herrera,Activa
CMP-0568,03/03/2024,Zapatería Confort,Cataluña,Moda,SEM,FIDELIZACION,21457.49,73978.41,2176.0,81.0,10.0,Elena Castro,Pausada
CMP-0117,2024-05-13,,Canarias,Finanzas,Google Ads,branding,6829.65,13433.68,,15088.0,1812.0,CRISTINA ORTEGA,Cancelada
CMP-0880,01/07/2024,Dulcería Real,Baleares,Turismo,Google Ads,Lead Generation,23593.1,73496.28,445060.0,18151.0,2949.0,Pablo Navarro,finalizada
CMP-1057,04/07/2023,Viñedos del Valle,Murcia,Retail,Marketing de Contenidos,BRANDING,6133.96,"4.705,76 €",3031.0,15.0,2.0,Marta Sánchez,Cancelada
CMP-1119,07/01/2023,Constructora Levante,Castilla y León,Construcción,Influencers,Awareness,5106.93,€10838.28,370698.0,9255.0,1542.0,MARTA SÁNCHEZ,Finalizada
CMP-0778,21/08/2025,,comunidad valenciana,Construcción,SEO,Lead Generation,16282.45,43797.58,454896.0,5818.0,1192.0,Ana Fernández,finalizada
CMP-0790,28/10/2025,Xtreme Bikes,Castilla-La Mancha,Retail,TV,Awareness,20463.22,24734.01,216406.0,15486.0,526.0,,Activa
CMP-0121,12/11/2023,,Comunidad Valenciana,Automoción,Influencers,branding,19349.75,29810.11,129710.0,7585.0,225.0,Carlos Ruiz,Cancelada
CMP-0830,03/10/2025,Zapatería Confort,Cantabria,Salud,TV,Conversión,"23.278,52 €",48033.93,300665.0,13818.0,2574.0,Paula Serrano,Pausada
CMP-1014,16.06.2025,Óptica Visión Plus,Canarias,Moda,Radio,fidelizacion,,€6941.65,137370.0,8591.0,480.0,,Cancelada
CMP-0786,01/02/2024,Lácteos del Sur,Canarias,Educación,tv,fidelizacion,19258.63,"68.034,64",220557.0,10497.0,108.0,diego romero,Cancelada
CMP-0063,23/04/2023,Dulcería Real,Canarias,Salud,Email Marketing,Awareness,12268.49,38056.33,24311.0,523.0,128.0,Pablo Navarro,Cancelada
CMP-0842,14/11/2024,Bahía Sports,Castilla-La Mancha,Hostelería,RRSS,Conversión,,64381.2,86910.0,740.0,100.0,Ana Fernández,Pausada
CMP-0454,02/10/2023,TecnoWave,Galicia,Inmobiliario,Influencers,Awareness,6080.09,6626.75,157633.0,10909.0,672.0,Carlos Ruiz,Finalizada
CMP-0516,24/06/2024,Ferretería Ibérica,Asturias,Turismo,Email Marketing,Conversión,6640.25,23883.42,58592.0,503.0,41.0,Javier Torres,Cancelada
CMP-0571,08/12/2023,Fintech Nova,Región de Murcia,Inmobiliario,Marketing de Contenidos,Awareness,8628.07,32250.03,162248.0,6258.0,394.0,MIGUEL ÁLVAREZ,Pausada
CMP-0224,02/09/2025,Nutrisana,Galicia,Agricultura,Marketing de Contenidos,Awareness,10093.48,34771.13,179802.0,1924.0,449.0,Paula Serrano,finalizada
CMP-0614,16.06.2024,Sabores del Mediterráneo,,Inmobiliario,Prensa,BRANDING,21703.16,"97.257,18 €",452524.0,15339.0,,Álvaro Gil,Pausada
CMP-0222,25/12/2023,FINTECH NOVA S.L.,Castilla-La Mancha,Agricultura,Prensa,fidelizacion,"15.237,81",17020.72,487937.0,17222.0,,Lucía Herrera,Cancelada
CMP-0767,01/04/2024,Viñedos del Valle,Canarias,Agricultura,Redes Sociales,fidelizacion,22869.81,65334.33,121581.0,9025.0,,David López,Cancelada
CMP-0807,11/02/2024,Electro Ríos,Andalucía,Finanzas,SEO,Lead Generation,11477.65,25929.05,461137.0,,4154.0,javier torres,Cancelada
CMP-0466,28/05/2025,Electro Ríos,Comunidad Valenciana,Tecnología,SEO,Awareness,18488.3,"39.272,47 €",152263.0,3984.0,118.0,Miguel Álvarez,Finalizada
CMP-0053,2024-04-25,Bahía Sports,Asturias,Belleza,Influencers,FIDELIZACION,3666.47,"15.671,59 €",160074.0,12757.0,483.0,CRISTINA ORTEGA,Cancelada
CMP-1106,27-12-2025,Bahía Sports,Valencia,Tecnología,google ads,Awareness,,39852.09,14367.0,76.0,11.0,Ana Fernández,Activa
CMP-0486,16/08/2023,Wellness Center,Cataluña,Inmobiliario,Email Marketing,fidelizacion,"10.405,76 €",17864.77,410177.0,21888.0,288.0,Paula Serrano,Pausada
CMP-0112,12/11/2024,Distribuciones Marín,MADRID,,Google Ads,Lead Generation,€20155.34,55786.99,352533.0,16538.0,2068.0,Miguel Álvarez,Pausada
CMP-0934,20/02/2023,Panadería Trigo Dorado,C. Valenciana,Alimentación,Google Ads,Conversión,8972.33,9721.18,134630.0,5337.0,646.0,Laura Gómez,finalizada
CMP-0156,06/03/2025,Óptica Visión Plus,MADRID,Retail,SEM,Branding,12096.17,43328.81,180872.0,13285.0,1734.0,Diego Romero,Activa
